addr,size,ninsn,ncallers,ncallees,nstr,first_str
0x0206ec4c,36,11,4,0,0,""
0x0206ec70,14,4,2,0,0,""
0x0206ec7e,402,137,5,3,0,""
0x0206ee10,106,39,6,2,0,""
0x0206ee7a,1878,630,3,20,1,"X.B&A"
0x0206f5d0,146,48,4,2,0,""
0x0206f662,176,57,7,2,0,""
0x0206f712,66,20,7,2,0,""
0x0206f754,80,25,2,4,0,""
0x0206f7a4,6,3,2,1,0,""
0x0206f7aa,20,5,2,0,0,""
0x0206f7be,112,38,2,5,0,""
0x0206f82e,10,5,3,1,0,""
0x0206f838,86,27,2,4,0,""
0x0206f88e,6,3,2,1,0,""
0x0206f894,12,4,1,1,0,""
0x0206f8a0,8,3,7,1,0,""
0x0206f8a8,170,59,3,2,0,""
0x0206f952,52,16,1,1,0,""
0x0206f986,8,4,1,0,0,""
0x0206f98e,30,12,2,0,0,""
0x0206f9ac,8,3,1,1,0,""
0x0206f9b4,52,19,6,0,0,""
0x0206f9e8,92,30,2,0,0,""
0x0206fa44,8,3,3,0,0,""
0x0206fa4c,8,3,1,0,0,""
0x0206fa54,114,38,1,1,0,""
0x0206fac6,8,3,2,0,0,""
0x0206face,36,9,1,0,0,""
0x0206faf2,196,60,3,3,0,""
0x0206fbb6,54,18,2,0,0,""
0x0206fbec,88,36,2,0,0,""
0x0206fc44,354,119,4,11,0,""
0x0206fda6,96,37,1,0,0,""
0x0206fe06,26,8,5,0,0,""
0x0206fe20,16,6,2,0,0,""
0x0206fe30,20,7,5,0,0,""
0x0206fe44,32,13,3,0,0,""
0x0206fe64,26,11,3,0,0,""
0x0206fe7e,32,10,4,0,0,""
0x0206fe9e,358,125,2,11,0,""
0x02070004,80,25,1,4,0,""
0x02070054,48,16,3,0,0,""
0x02070084,160,61,4,1,0,""
0x02070124,46,14,3,2,0,""
0x02070152,510,162,1,15,0,""
0x02070350,16,6,1,0,0,""
0x02070360,252,91,2,1,0,""
0x0207045c,12,4,4,1,0,""
0x02070468,524,165,1,13,0,""
0x02070674,52,20,3,0,0,""
0x020706a8,52,16,2,2,0,""
0x020706dc,334,105,3,3,0,""
0x0207082a,520,167,1,17,0,""
0x02070a32,266,88,1,7,0,""
0x02070b3c,418,125,1,12,0,""
0x02070cde,44,13,1,0,0,""
0x02070d0a,166,68,1,0,0,""
0x02070db0,162,57,1,3,0,""
0x02070e52,16,4,1,0,0,""
0x02070e62,76,23,2,2,0,""
0x02070eae,472,153,1,15,0,""
0x02071086,574,193,1,3,0,""
0x020712c4,14,5,1,1,0,""
0x020712d2,38,14,1,1,0,""
0x020712f8,5486,1800,0,50,0,""
0x02072866,78,30,1,2,0,""
0x020728b4,450,165,1,12,0,""
0x02072a76,1010,325,0,22,0,""
0x02072e68,654,202,1,11,0,""
0x020730f6,332,98,1,4,0,""
0x02073242,80,23,1,0,0,""
0x02073292,16,4,1,0,0,""
0x020732a2,50,18,1,0,0,""
0x020732d4,474,163,1,11,0,""
0x020734ae,44,15,2,0,0,""
0x020734da,116,37,1,1,0,""
0x0207354e,94,25,1,3,0,""
0x020735ac,64,21,1,2,1,"Tempo"
0x020735ec,230,79,7,1,0,""
0x020736d2,36,11,4,0,0,""
0x020736f6,58,23,1,0,0,""
0x02073730,150,50,1,1,0,""
0x020737c6,184,64,1,1,0,""
0x0207387e,150,47,7,2,0,""
0x02073914,62,22,11,2,0,""
0x02073952,172,53,7,7,0,""
0x020739fe,18,7,3,0,0,""
0x02073a10,208,68,1,3,0,""
0x02073ae0,112,38,4,3,0,""
0x02073b50,104,37,3,0,0,""
0x02073bb8,26,8,6,2,0,""
0x02073bd2,34,10,1,0,0,""
0x02073bf4,26,8,10,2,0,""
0x02073c0e,10,3,1,1,0,""
0x02073c18,20,5,2,1,0,""
0x02073c2c,48,17,8,3,0,""
0x02073c5c,54,17,6,3,0,""
0x02073c92,114,38,1,0,0,""
0x02073d04,34,9,1,2,0,""
0x02073d26,262,89,1,0,0,""
0x02073e2c,116,34,1,2,0,""
0x02073ea0,456,164,3,0,0,""
0x02074068,70,26,2,1,0,""
0x020740ae,266,94,5,7,0,""
0x020741b8,242,76,2,4,0,""
0x020742aa,128,40,4,1,0,""
0x0207432a,102,33,4,0,0,""
0x02074390,106,37,1,0,0,""
0x020743fa,106,37,2,1,0,""
0x02074464,96,32,4,1,0,""
0x020744c4,38,13,1,0,0,""
0x020744ea,228,77,2,4,0,""
0x020745ce,210,69,1,1,0,""
0x020746a0,122,42,2,1,0,""
0x0207471a,96,32,1,1,0,""
0x0207477a,50,15,1,0,0,""
0x020747ac,96,32,4,1,0,""
0x0207480c,146,47,2,2,0,""
0x0207489e,556,173,1,8,0,""
0x02074aca,910,395,2,1,0,""
0x02074e58,14,6,12,0,0,""
0x02074e66,28,13,11,0,0,""
0x02074e82,32,14,11,0,0,""
0x02074ea2,46,19,11,2,0,""
0x02074ed0,54,21,2,0,0,""
0x02074f06,44,16,4,0,0,""
0x02074f32,186,64,2,1,0,""
0x02074fec,356,120,1,4,0,""
0x02075150,36,14,2,0,0,""
0x02075174,262,86,1,4,0,""
0x0207527a,20,6,5,1,0,""
0x0207528e,18,8,7,0,0,""
0x020752a0,14,5,2,1,0,""
0x020752ae,876,288,8,9,0,""
0x0207561a,16,8,2,0,0,""
0x0207562a,42,15,1,0,0,""
0x02075654,98,37,1,0,0,""
0x020756b6,54,22,1,0,0,""
0x020756ec,64,24,1,0,0,""
0x0207572c,14,4,1,0,0,""
0x0207573a,14,4,1,0,0,""
0x02075748,54,22,1,0,0,""
0x0207577e,64,24,1,0,0,""
0x020757be,56,21,1,0,0,""
0x020757f6,56,26,1,1,0,""
0x0207582e,16,4,1,0,0,""
0x0207583e,16,4,1,0,0,""
0x0207584e,58,15,1,4,0,""
0x02075888,54,16,3,0,0,""
0x020758be,62,22,8,1,0,""
0x020758fc,142,53,3,1,0,""
0x0207598a,10,3,5,1,0,""
0x02075994,38,17,2,2,0,""
0x020759ba,22,8,2,1,0,""
0x020759d0,16,6,4,0,0,""
0x020759e0,174,71,2,2,0,""
0x02075a8e,118,39,2,6,0,""
0x02075b04,142,56,2,5,0,""
0x02075b92,76,28,2,0,0,""
0x02075bde,24,10,5,2,0,""
0x02075bf6,28,10,4,1,0,""
0x02075c12,26,8,3,0,0,""
0x02075c2c,172,54,2,3,0,""
0x02075cd8,100,35,2,3,0,""
0x02075d3c,58,24,1,4,0,""
0x02075d76,20,9,3,0,0,""
0x02075d8a,18,7,4,1,0,""
0x02075d9c,8,4,2,0,0,""
0x02075da4,204,71,4,1,0,""
0x02075e70,30,10,1,0,0,""
0x02075e8e,10,4,2,0,0,""
0x02075e98,12,6,2,0,0,""
0x02075ea4,40,18,4,0,0,""
0x02075ecc,118,43,3,1,0,""
0x02075f42,44,17,4,1,0,""
0x02075f6e,40,16,2,1,0,""
0x02075f96,38,14,1,3,0,""
0x02075fbc,12,5,5,0,0,""
0x02075fc8,12,4,3,1,0,""
0x02075fd4,1170,397,9,18,0,""
0x02076466,18,6,1,0,0,""
0x02076478,616,206,11,8,0,""
0x020766e0,96,30,1,1,0,""
0x02076740,52,16,2,0,0,""
0x02076774,54,21,1,0,0,""
0x020767aa,24,8,3,1,0,""
0x020767c2,24,8,1,1,0,""
0x020767da,34,11,2,1,0,""
0x020767fc,24,8,1,1,0,""
0x02076814,24,8,1,1,0,""
0x0207682c,32,10,1,1,0,""
0x0207684c,86,31,2,0,0,""
0x020768a2,32,10,8,0,0,""
0x020768c2,50,16,1,0,0,""
0x020768f4,196,54,2,12,0,""
0x020769b8,24,10,1,1,0,""
0x020769d0,20,8,3,0,0,""
0x020769e4,14,5,3,1,0,""
0x020769f2,42,13,2,2,0,""
0x02076a1c,20,8,1,1,0,""
0x02076a30,28,11,2,0,0,""
0x02076a4c,16,7,4,0,0,""
0x02076a5c,20,9,5,0,0,""
0x02076a70,56,21,1,3,0,""
0x02076aa8,134,49,4,0,0,""
0x02076b2e,144,53,2,2,0,""
0x02076bbe,94,36,4,2,0,""
0x02076c1c,58,18,6,1,0,""
0x02076c56,86,34,1,4,0,""
0x02076cac,282,103,1,6,0,""
0x02076dc6,26,10,2,0,0,""
0x02076de0,26,9,2,1,0,""
0x02076dfa,868,242,1,23,0,""
0x0207715e,48,20,7,1,0,""
0x0207718e,232,78,5,3,0,""
0x02077276,54,17,1,0,0,""
0x020772ac,26,9,2,0,0,""
0x020772c6,134,49,2,0,0,""
0x0207734c,110,49,2,4,0,""
0x020773ba,34,10,1,0,0,""
0x020773dc,58,25,2,2,0,""
0x02077416,88,32,5,3,0,""
0x0207746e,104,43,1,3,0,""
0x020774d6,480,152,2,6,0,""
0x020776b6,98,39,2,3,0,""
0x02077718,130,52,4,3,0,""
0x0207779a,34,16,4,2,0,""
0x020777bc,10,3,3,1,0,""
0x020777c6,10,3,3,1,0,""
0x020777d0,20,6,3,0,0,""
0x020777e4,62,26,1,1,0,""
0x02077822,18,6,2,1,0,""
0x02077834,28,8,2,0,0,""
0x02077850,602,208,1,9,0,""
0x02077aaa,156,54,9,0,0,""
0x02077b46,946,342,1,14,0,""
0x02077ef8,578,217,1,13,0,""
0x0207813a,22,8,1,1,0,""
0x02078150,112,43,1,2,0,""
0x020781c0,70,27,1,3,0,""
0x02078206,86,31,1,3,0,""
0x0207825c,134,49,1,4,0,""
0x020782e2,2190,701,0,48,0,""
0x02078b70,36,12,2,1,0,""
0x02078b94,224,82,1,5,0,""
0x02078c74,44,15,3,1,0,""
0x02078ca0,66,24,1,0,0,""
0x02078ce2,136,45,3,1,0,""
0x02078d6a,98,37,4,3,0,""
0x02078dcc,220,78,5,7,0,""
0x02078ea8,50,16,2,0,0,""
0x02078eda,76,30,1,3,0,""
0x02078f26,76,29,3,6,0,""
0x02078f72,16,8,2,1,0,""
0x02078f82,54,20,11,1,0,""
0x02078fb8,80,32,6,3,0,""
0x02079008,54,20,2,2,0,""
0x0207903e,76,26,2,2,0,""
0x0207908a,30,11,8,1,0,""
0x020790a8,22,8,2,1,0,""
0x020790be,210,79,4,9,0,""
0x02079190,108,41,1,2,0,""
0x020791fc,26,9,9,0,0,""
0x02079216,118,52,1,3,0,""
0x0207928c,202,83,1,3,0,""
0x02079356,112,48,1,3,0,""
0x020793c6,156,65,1,3,0,""
0x02079462,144,60,1,3,0,""
0x020794f2,146,59,1,4,0,""
0x02079584,154,65,1,3,0,""
0x0207961e,144,61,1,3,0,""
0x020796ae,84,35,1,3,0,""
0x02079702,54,20,1,2,0,""
0x02079738,366,135,1,4,0,""
0x020798a6,72,28,1,2,0,""
0x020798ee,766,278,1,18,0,""
0x02079bec,20,7,4,2,0,""
0x02079c00,12,4,6,0,0,""
0x02079c0c,1000,339,5,7,0,""
0x02079ff4,282,100,1,4,0,""
0x0207a10e,52,18,2,0,0,""
0x0207a142,556,204,0,12,0,""
0x0207a36e,814,292,1,3,0,""
0x0207a69c,58,22,2,3,0,""
0x0207a6d6,78,27,2,1,0,""
0x0207a724,50,16,1,1,0,""
0x0207a756,734,267,3,8,0,""
0x0207aa34,38,13,2,0,0,""
0x0207aa5a,16,7,2,0,0,""
0x0207aa6a,86,35,1,1,0,""
0x0207aac0,36,14,2,1,0,""
0x0207aae4,160,56,2,3,0,""
0x0207ab84,18,6,4,0,0,""
0x0207ab96,794,276,1,9,0,""
0x0207aeb0,48,17,4,1,0,""
0x0207aee0,92,36,3,0,0,""
0x0207af3c,12,4,5,1,0,""
0x0207af48,22,9,2,1,0,""
0x0207af5e,100,39,3,3,0,""
0x0207afc2,146,60,1,6,0,""
0x0207b054,422,164,0,13,0,""
0x0207b1fa,58,20,4,1,0,""
0x0207b234,252,96,1,8,0,""
0x0207b330,534,203,0,6,0,""
0x0207b546,78,32,2,1,0,""
0x0207b594,68,25,1,2,0,""
0x0207b5d8,928,367,0,5,0,""
0x0207b978,26,10,3,1,0,""
0x0207b992,54,20,1,2,0,""
0x0207b9c8,16,6,7,0,0,""
0x0207b9d8,14,7,3,1,0,""
0x0207b9e6,8,4,1,1,0,""
0x0207b9ee,34,16,1,1,0,""
0x0207ba10,38,15,3,0,0,""
0x0207ba36,72,32,1,2,0,""
0x0207ba7e,6,2,5,0,0,""
0x0207ba84,26,10,4,1,0,""
0x0207ba9e,6,2,5,0,0,""
0x0207baa4,80,33,7,3,0,""
0x0207baf4,16,7,1,1,0,""
0x0207bb04,26,12,4,2,0,""
0x0207bb1e,234,80,2,7,0,""
0x0207bc08,154,61,3,5,0,""
0x0207bca2,90,34,3,4,0,""
0x0207bcfc,30,13,2,1,0,""
0x0207bd1a,8,3,4,1,0,""
0x0207bd22,380,128,1,7,0,""
0x0207be9e,138,49,3,4,0,""
0x0207bf28,30,11,2,1,0,""
0x0207bf46,52,20,2,1,0,""
0x0207bf7a,320,114,1,8,0,""
0x0207c0ba,844,314,0,18,0,""
0x0207c406,30,11,1,1,0,""
0x0207c424,204,87,0,4,0,""
0x0207c4f0,104,40,1,3,0,""
0x0207c558,132,54,0,4,0,""
0x0207c5dc,32,11,1,1,0,""
0x0207c5fc,986,318,0,15,0,""
0x0207c9d6,30,9,2,0,0,""
0x0207c9f4,30,9,2,0,0,""
0x0207ca12,226,73,2,2,0,""
0x0207caf4,152,54,1,7,0,""
0x0207cb8c,224,77,2,1,0,""
0x0207cc6c,50,18,1,1,0,""
0x0207cc9e,138,50,2,1,0,""
0x0207cd28,42,13,1,2,0,""
0x0207cd52,10,3,1,1,0,""
0x0207cd5c,10,3,1,1,0,""
0x0207cd66,2030,623,0,52,0,""
0x0207d554,22,8,1,0,0,""
0x0207d56a,746,269,0,11,0,""
0x0207d854,130,43,1,1,0,""
0x0207d8d6,30,10,2,2,0,""
0x0207d8f4,16,6,1,0,0,""
0x0207d904,24,10,5,0,0,""
0x0207d91c,8,4,4,1,0,""
0x0207d924,16,6,10,0,0,""
0x0207d934,8,4,6,1,0,""
0x0207d93c,10,5,2,0,0,""
0x0207d946,16,8,2,0,0,""
0x0207d956,8,3,2,1,0,""
0x0207d95e,72,30,4,3,0,""
0x0207d9a6,44,16,1,4,0,""
0x0207d9d2,24,10,3,0,0,""
0x0207d9ea,70,28,2,3,0,""
0x0207da30,24,9,2,0,0,""
0x0207da48,10,4,1,1,0,""
0x0207da52,78,33,4,3,0,""
0x0207daa0,168,61,1,3,0,""
0x0207db48,10,4,3,1,0,""
0x0207db52,42,16,1,1,0,""
0x0207db7c,48,20,1,3,0,""
0x0207dbac,102,37,2,3,0,""
0x0207dc12,132,47,1,4,0,""
0x0207dc96,380,145,2,4,0,""
0x0207de12,124,44,2,3,0,""
0x0207de8e,12,6,2,1,0,""
0x0207de9a,8,3,3,1,0,""
0x0207dea2,18,6,1,1,0,""
0x0207deb4,1042,336,0,28,0,""
0x0207e2c6,18,5,1,0,0,""
0x0207e2d8,118,42,1,4,0,""
0x0207e34e,10,4,1,1,0,""
0x0207e358,12,4,1,0,0,""
0x0207e364,48,20,1,1,0,""
0x0207e394,94,33,1,0,0,""
0x0207e3f2,146,47,1,4,0,""
0x0207e484,20,5,2,0,0,""
0x0207e498,56,18,1,4,0,""
0x0207e4d0,36,13,2,0,0,""
0x0207e4f4,78,32,3,0,0,""
0x0207e542,74,31,4,0,0,""
0x0207e58c,60,24,1,0,0,""
0x0207e5c8,58,23,1,0,0,""
0x0207e602,142,66,1,1,0,""
0x0207e690,18,6,11,1,0,""
0x0207e6a2,16,6,2,1,0,""
0x0207e6b2,132,45,1,2,0,""
0x0207e736,28,10,4,0,0,""
0x0207e752,146,47,1,4,0,""
0x0207e7e4,18,5,1,0,0,""
0x0207e7f6,20,6,2,0,0,""
0x0207e80a,304,99,1,10,0,""
0x0207e93a,26,8,1,0,0,""
0x0207e954,28,9,1,0,0,""
0x0207e970,24,7,1,0,0,""
0x0207e988,24,7,2,1,0,""
0x0207e9a0,28,8,1,1,0,""
0x0207e9bc,38,15,1,1,0,""
0x0207e9e2,18,5,2,0,0,""
0x0207e9f4,60,20,1,2,0,""
0x0207ea30,18,5,2,0,0,""
0x0207ea42,22,6,1,1,0,""
0x0207ea58,20,7,1,0,0,""
0x0207ea6c,38,14,4,2,0,""
0x0207ea92,64,23,5,3,0,""
0x0207ead2,34,16,4,2,0,""
0x0207eaf4,48,20,1,1,0,""
0x0207eb24,22,9,2,0,0,""
0x0207eb3a,8,4,3,1,0,""
0x0207eb42,80,32,2,4,0,""
0x0207eb92,202,80,2,4,0,""
0x0207ec5c,48,20,4,3,0,""
0x0207ec8c,28,9,1,1,0,""
0x0207eca8,32,10,2,0,0,""
0x0207ecc8,190,68,1,2,0,""
0x0207ed86,32,10,2,0,0,""
0x0207eda6,24,10,2,1,0,""
0x0207edbe,204,77,2,2,0,""
0x0207ee8a,28,9,2,1,0,""
0x0207eea6,46,15,2,2,0,""
0x0207eed4,34,10,4,1,0,""
0x0207eef6,58,19,3,3,0,""
0x0207ef30,6,3,1,1,0,""
0x0207ef36,46,18,1,3,0,""
0x0207ef64,164,70,3,3,0,""
0x0207f008,6,2,2,0,0,""
0x0207f00e,74,27,1,1,0,""
0x0207f058,44,15,3,1,0,""
0x0207f084,326,109,3,6,0,""
0x0207f1ca,2564,810,4,50,0,""
0x0207fbce,124,45,2,2,0,""
0x0207fc4a,138,53,1,5,0,""
0x0207fcd4,30,8,1,2,0,""
0x0207fcf2,26,9,1,1,0,""
0x0207fd0c,24,9,1,1,0,""
0x0207fd24,30,11,1,1,0,""
0x0207fd42,114,41,3,6,0,""
0x0207fdb4,20,8,1,0,0,""
0x0207fdc8,1662,544,0,34,0,""
0x02080446,20,6,1,0,0,""
0x0208045a,1000,339,0,25,0,""
0x02080842,14,5,1,0,0,""
0x02080850,86,21,1,3,0,""
0x020808a6,16,4,1,0,0,""
0x020808b6,24,8,4,1,0,""
0x020808ce,6,3,1,1,0,""
0x020808d4,18,6,5,1,0,""
0x020808e6,10,3,3,1,0,""
0x020808f0,84,31,1,5,0,""
0x02080944,128,47,1,6,0,""
0x020809c4,194,64,1,2,0,""
0x02080a86,356,118,1,7,0,""
0x02080bea,66,25,1,1,0,""
0x02080c2c,810,255,0,20,0,""
0x02080f56,46,17,1,1,0,""
0x02080f84,24,9,2,0,0,""
0x02080f9c,70,27,1,3,0,""
0x02080fe2,6,3,1,1,0,""
0x02080fe8,76,30,1,2,0,""
0x02081034,34,13,3,1,0,""
0x02081056,86,31,3,3,0,""
0x020810ac,38,16,1,1,0,""
0x020810d2,26,11,4,0,0,""
0x020810ec,64,27,1,2,0,""
0x0208112c,38,15,2,0,0,""
0x02081152,170,55,2,2,0,""
0x020811fc,146,52,2,1,0,""
0x0208128e,70,25,2,1,0,""
0x020812d4,42,15,4,0,0,""
0x020812fe,114,45,1,6,0,""
0x02081370,132,51,1,7,0,""
0x020813f4,42,17,1,0,0,""
0x0208141e,14,5,1,1,0,""
0x0208142c,286,97,2,0,0,""
0x0208154a,98,30,3,2,0,""
0x020815ac,100,34,2,2,0,""
0x02081610,396,132,3,4,0,""
0x0208179c,562,209,1,2,0,""
0x020819ce,16,6,3,0,0,""
0x020819de,60,23,2,1,0,""
0x02081a1a,50,18,6,0,0,""
0x02081a4c,16,5,2,0,0,""
0x02081a5c,72,32,2,2,0,""
0x02081aa4,26,11,5,0,0,""
0x02081abe,50,18,5,0,0,""
0x02081af0,42,21,2,2,0,""
0x02081b1a,22,8,5,0,0,""
0x02081b30,42,16,1,0,0,""
0x02081b5a,204,74,6,1,0,""
0x02081c26,10,5,4,1,0,""
0x02081c30,58,28,1,2,0,""
0x02081c6a,26,11,4,2,0,""
0x02081c84,42,16,3,0,0,""
0x02081cae,40,17,2,3,0,""
0x02081cd6,270,117,1,5,0,""
0x02081de4,200,84,1,4,0,""
0x02081eac,28,13,3,0,0,""
0x02081ec8,50,22,1,2,0,""
0x02081efa,250,102,1,8,0,""
0x02081ff4,414,158,2,9,0,""
0x02082192,44,15,2,0,0,""
0x020821be,312,117,1,6,0,""
0x020822f6,84,37,1,3,0,""
0x0208234a,842,325,1,14,0,""
0x02082694,56,25,1,1,0,""
0x020826cc,102,43,1,2,0,""
0x02082732,70,31,1,1,0,""
0x02082778,160,62,1,2,0,""
0x02082818,106,47,1,1,0,""
0x02082882,264,100,1,2,0,""
0x0208298a,94,42,1,1,0,""
0x020829e8,530,225,1,2,0,""
0x02082bfa,48,14,1,2,0,""
0x02082c2a,28,10,1,0,0,""
0x02082c46,50,20,5,1,0,""
0x02082c78,10,3,4,1,0,""
0x02082c82,1212,387,1,13,0,""
0x0208313e,226,82,1,3,0,""
0x02083220,32,12,1,0,0,""
0x02083240,140,46,1,3,0,""
0x020832cc,382,131,1,3,0,""
0x0208344a,22,8,1,0,0,""
0x02083460,16,5,1,0,0,""
0x02083470,1542,501,1,26,0,""
0x02083a76,106,33,1,5,0,""
0x02083ae0,196,67,1,4,0,""
0x02083ba4,1236,506,1,12,0,""
0x02084078,376,150,2,0,0,""
0x020841f0,38,12,2,0,0,""
0x02084216,54,19,7,0,0,""
0x0208424c,30,9,11,0,0,""
0x0208426a,36,17,6,2,0,""
0x0208428e,24,12,14,1,0,""
0x020842a6,24,12,6,1,0,""
0x020842be,386,130,8,2,0,""
0x02084440,48,14,4,1,0,""
0x02084470,24,10,1,2,0,""
0x02084488,62,23,3,4,0,""
0x020844c6,26,9,3,3,0,""
0x020844e0,24,10,9,2,0,""
0x020844f8,36,13,2,2,0,""
0x0208451c,38,14,2,2,0,""
0x02084542,38,14,2,2,0,""
0x02084568,36,13,2,2,0,""
0x0208458c,36,13,2,2,0,""
0x020845b0,38,14,2,2,0,""
0x020845d6,22,7,2,0,0,""
0x020845ec,18,6,2,0,0,""
0x020845fe,150,56,3,0,0,""
0x02084694,26,10,3,2,0,""
0x020846ae,78,26,1,2,0,""
0x020846fc,48,18,2,2,0,""
0x0208472c,878,315,2,17,0,""
0x02084a9a,46,15,2,0,0,""
0x02084ac8,488,160,1,10,0,""
0x02084cb0,12,5,2,1,0,""
0x02084cbc,12,5,2,1,0,""
0x02084cc8,12,5,2,1,0,""
0x02084cd4,364,138,1,12,0,""
0x02084e40,116,36,4,1,0,""
0x02084eb4,22,10,1,0,0,""
0x02084eca,32,12,9,1,0,""
0x02084eea,48,19,4,0,0,""
0x02084f1a,24,8,10,1,0,""
0x02084f32,50,17,3,2,0,""
0x02084f64,36,14,3,1,0,""
0x02084f88,20,7,1,1,0,""
0x02084f9c,128,44,1,1,0,""
0x0208501c,32,10,5,1,0,""
0x0208503c,16,5,1,1,0,""
0x0208504c,124,43,1,1,0,""
0x020850c8,324,114,2,6,0,""
0x0208520c,54,16,3,2,0,""
0x02085242,146,49,3,6,0,""
0x020852d4,16,6,2,0,0,""
0x020852e4,72,24,3,2,0,""
0x0208532c,152,56,1,8,0,""
0x020853c4,22,8,2,2,0,""
0x020853da,10,3,3,1,0,""
0x020853e4,212,75,1,13,0,""
0x020854b8,58,20,1,3,0,""
0x020854f2,1742,584,0,16,0,""
0x02085bc0,50,18,1,0,0,""
0x02085bf2,494,151,1,0,0,""
0x02085de0,40,13,7,0,0,""
0x02085e08,26,9,6,0,0,""
0x02085e22,40,13,7,0,0,""
0x02085e4a,68,24,3,3,0,""
0x02085e8e,62,21,3,3,0,""
0x02085ecc,40,16,2,2,0,""
0x02085ef4,74,22,2,3,0,""
0x02085f3e,38,13,1,0,0,""
0x02085f64,516,174,1,0,0,""
0x02086168,2258,724,1,1,0,""
0x02086a3a,2096,626,0,3,0,""
0x0208726a,50,17,2,2,0,""
0x0208729c,74,22,2,3,0,""
0x020872e6,36,12,1,0,0,""
0x0208730a,212,76,1,1,0,""
0x020873de,24,6,1,0,0,""
0x020873f6,210,70,1,2,0,""
0x020874c8,392,127,0,1,0,""
0x02087650,2812,906,0,1,0,""
0x0208814c,5356,1649,1,0,0,""
0x02089638,212,69,0,1,0,""
0x0208970c,94,30,1,0,0,""
0x0208976a,172,53,1,0,0,""
0x02089816,160,55,1,0,0,""
0x020898b6,1050,328,0,5,0,""
0x02089cd0,26,11,1,1,0,""
0x02089cea,182,59,1,3,0,""
0x02089da0,172,52,1,3,0,""
0x02089e4c,386,133,1,3,0,""
0x02089fce,84,30,1,0,0,""
0x0208a022,28,11,1,2,0,""
0x0208a03e,80,29,1,0,0,""
0x0208a08e,7382,2551,0,15,0,""
0x0208bd64,306,93,1,0,0,""
0x0208be96,2632,792,1,2,0,""
0x0208c8de,26,8,1,0,0,""
0x0208c8f8,78,25,1,0,0,""
0x0208c946,26,9,1,0,0,""
0x0208c960,436,144,0,4,0,""
0x0208cb14,8680,3341,0,1,0,""
